,isourbid,iso3,urbid,name,pop_2000,area_sq_km,urban_day_mean,buffer_day_mean,day_diff,urban_night_mean,buffer_night_mean,night_diff,latitude,longitude,pop_per_sq_km
13213,CHN45720,CHN,45720,LONGYOU,182344.0,87.09,42.86,42.86,1.92,26.01,25.14,0.870000000000001,29.03150656,119.17312,2093.742105867493
13220,IRN45751,IRN,45751,BUSHEHR,152926.0,158.33,49.43,49.43,-1.47,26.261,25.720999999999997,1.3100000000000023,28.90684764,50.88643188,965.868755131687
13221,CHN45755,CHN,45755,POYANG,105379.2,52.57,38.36,38.36,2.42,26.261,25.720999999999997,0.6999999999999993,28.995924,116.6818932,1927.2018261365797
13227,CHN45770,CHN,45770,YUEPING,232485.0,148.0,39.29,39.29,1.42,26.261,25.34,1.3200000000000003,28.96105178,117.1059746,1570.8445945945946
13228,CHN45772,CHN,45772,QUZHOU,201820.0,256.25,44.47,44.47,3.88,25.51,24.22,1.2900000000000027,28.93228116,118.8992425,787.590243902439
13233,CHN45791,CHN,45791,DEXING,114925.0,65.36,38.02,38.02,1.39,23.89,23.26,0.629999999999999,28.95296292,117.591416,1758.3384332925336
13240,CHN45811,CHN,45811,YONGKANG,265423.0,139.8,45.15,45.15,4.17,23.96,23.08,0.8800000000000026,28.91103655,120.0585001,1898.5908440629469
13245,IND45820,IND,45820,ROHTAK,278771.0,133.81,41.87,41.87,-1.47,24.86,24.73,0.129999999999999,28.89677056,76.59947386,2083.3345788805022
13246,IND45821,IND,45821,AMROHA,161869.0,76.67,33.75,33.75,-0.93,21.19,22.82,-0.7299999999999969,28.9043316,78.47686895,2111.2429894352417
13247,IND45822,IND,45822,MORADABAD,625162.0,245.91,36.88,36.88,1.38,23.53,23.15,0.38000000000000256,28.85365478,78.76452775,2542.2390305396284
13249,CHN45825,CHN,45825,ZHANGJIANG,112497.0,47.765,41.76,41.76,1.67,26.261,25.720999999999997,0.8900000000000006,28.90161667,111.4877906,2721.262699564586
13254,CHN45832,CHN,45832,LUZHOU,668335.0,82.72,36.34,36.34,0.09,25.28,24.31,0.9700000000000024,28.89085535,105.4636927,8079.48500967118
13260,IND45849,IND,45849,BHIWANI,165176.0,143.69,46.62,46.62,0.24,24.9,24.33,0.5700000000000003,28.81719109,76.13635592,1149.5302387083304
13262,CHN45851,CHN,45851,LINHAI,348192.0,111.44,41.2,41.2,2.74,23.8,23.03,0.7699999999999996,28.85943696,121.1354085,3124.4795405599425
13264,CHN45859,CHN,45859,CHENGGUAN,118525.0,57.9,43.88,43.88,4.17,22.63,21.89,0.7399999999999984,28.8591484,120.737597,2047.06390328152
13267,CHN45874,CHN,45874,YUANJIANG,228097.0,47.765,35.22,35.22,-0.95,26.261,25.720999999999997,0.8499999999999979,28.8382992,112.3784385,10074.955830388692
13269,IND45881,IND,45881,RAMPUR,277518.0,142.21,33.97,33.97,0.71,23.83,23.43,0.3999999999999986,28.79572045,79.03943053,1951.4661416215456
13276,CHN45896,CHN,45896,YIBIN,535541.0,189.11,35.67,35.67,0.94,22.11,21.84,0.2699999999999996,28.76513664,104.606283,2831.902067579715
13277,CHN45897,CHN,45897,MILUO,112777.0,53.42,39.64,39.64,0.72,26.261,25.720999999999997,0.8399999999999999,28.80590373,113.0843199,2111.1381505054287
13283,MEX45910,MEX,45910,PIEDRASNEGRAS,142614.0,297.27,49.44,49.44,-1.41,25.37,25.29,0.08000000000000185,28.66507614,-100.5746732,479.7456857402362
13284,IRN45914,IRN,45914,AKBARABAD,147875.0,451.87,51.06699999999999,51.06699999999999,1.04,23.21,21.74,1.4700000000000024,28.70507869,54.54972733,327.25120056653464
13286,USA45920,USA,45920,MIAMI,2067882.5999999978,2138.968,36.18,36.18,3.04,23.4,23.34,0.05999999999999872,26.80579504,-80.34196527,526.0090297467916
13287,EGY45922,EGY,45922,ASYUT,2067882.5999999978,2138.968,45.93,45.93,-1.7769999999999997,22.85,22.51,0.33999999999999986,26.49065159,31.82349893,263.4772665914974
13288,SAU45923,SAU,45923,TABUK,375529.0,1247.72,51.06699999999999,51.06699999999999,0.22,21.51,20.82,0.6900000000000013,28.46640283,36.5087104,300.972173243997
13289,CHN45928,CHN,45928,NANCHANG,1824352.0,807.8,40.69,40.69,2.81,26.261,25.720999999999997,1.2900000000000027,28.60994931,115.9181976,2258.4204010893786
13290,CHN45929,CHN,45929,TAIZHOU,1734619.0,646.74,41.02,41.02,2.8,24.31,23.48,0.8299999999999983,28.59200547,121.3801483,2682.0963602065744
13291,MEX45930,MEX,45930,CHIHUAHUA,657876.0,715.04,50.85,50.85,0.45,18.51,17.55,0.9600000000000009,28.65513676,-106.0514386,920.0548221078542
13292,IND45937,IND,45937,HAPUR,210052.0,103.9,35.97,35.97,2.32,22.45,23.71,-0.7299999999999969,28.73293718,77.78942203,2021.67468719923
13293,CHN45939,CHN,45939,JIANGSHAN,193886.0,146.09,41.64,41.64,2.35,24.77,23.67,1.0999999999999979,28.7133874,118.621079,1327.1681839961668
13296,CHN45950,CHN,45950,JIANGAN,121104.0,47.765,35.04,35.04,0.42,23.6,23.25,0.3500000000000014,28.73502064,105.0762175,17350.143266475643
13298,CHN45958,CHN,45958,HANCHANG,123664.0,47.765,40.61,40.61,2.18,24.95,24.28,0.6699999999999982,28.71150236,113.5863508,3732.6894053727738
13304,PAK45966,PAK,45966,KHANPUR,125073.0,211.72,39.2,39.2,-0.24,23.97,24.21,-0.240000000000002,28.6578167,70.67245502,590.7472133005857
13308,CHN45974,CHN,45974,YUGAN,157872.0,47.765,39.61,39.61,1.56,26.261,25.720999999999997,1.1099999999999994,28.69349527,116.6961556,8384.067976633034
13315,IND45994,IND,45994,PILIBHIT,141632.0,85.16,36.2,36.2,-0.07,20.23,20.45,-0.21999999999999886,28.63355134,79.81676692,1663.1282292155943
13321,CHN46018,CHN,46018,YIYANG,707739.0,128.52,39.72,39.72,1.3,26.261,25.720999999999997,1.0899999999999999,28.58291593,112.3605283,5506.839402427638
13323,IND46021,IND,46021,SAMBHAL,179438.0,89.73,36.71,36.71,-1.59,25.45,24.45,1.0,28.57270236,78.572993,1999.7548200156023
13325,CHN46026,CHN,46026,CHISHUI,105379.2,47.765,33.27,33.27,-1.7769999999999997,24.56,23.31,1.25,28.59338417,105.7169762,3407.993197278912
13328,ESP46036,ESP,46036,SANTACRUZDETENERIFE,611947.0,1469.59,39.8,39.8,-0.86,16.12,14.63,1.4900000000000002,28.2920077,-16.53588593,416.4066168114917
13333,PAK46049,PAK,46049,RAHIMYARKHAN,402069.0,633.05,40.58,40.58,0.31,25.04,24.74,0.3000000000000007,28.38154347,70.21138551,635.1299265460865
13343,SAU46071,SAU,46071,HAFARALBATIN,176874.0,813.59,51.06699999999999,51.06699999999999,0.72,25.01,23.4,1.610000000000003,28.38187027,45.99990968,217.39942722993152
13345,MEX46075,MEX,46075,CUAUHTEMOC,120594.0,265.77,43.77,43.77,-0.27,11.56,11.37,0.19000000000000128,28.43823063,-106.8107986,453.7532452872785
13348,CHN46081,CHN,46081,SHANGRAO,219496.0,150.23,42.49,42.49,2.2,24.5,23.72,0.7800000000000011,28.4518983,117.9691044,1461.0663649071425
13349,CHN46082,CHN,46082,LISHUI,199016.0,107.94,40.67,40.67,2.35,23.82,22.29,1.5300000000000011,28.45939023,119.9374874,1843.7650546599964
13350,IND46087,IND,46087,CHANDAUSI,105379.2,73.98,36.49,36.49,1.82,25.49,24.48,1.009999999999998,28.45364532,78.78629913,1371.1138145444713
13351,IND46088,IND,46088,BAREILLY,702352.0,339.91,38.03,38.03,2.07,26.261,23.1,1.7710000000000001,28.39151373,79.40884148,2066.2881350945836
13361,CHN46102,CHN,46102,YONGFENG,105379.2,49.83,42.17,42.17,1.92,24.27,23.84,0.4299999999999997,28.44161664,118.1939283,2033.3935380292996
13363,CHN46113,CHN,46113,XUNCHANG,105379.2,47.765,35.39,35.39,1.84,22.31,21.91,0.3999999999999986,28.44012797,104.7076037,4611.643835616439
13364,CHN46114,CHN,46114,GAOAN,186513.0,88.35,40.98,40.98,1.67,25.46,25.03,0.4299999999999997,28.42137532,115.3564342,2111.06960950764
13367,IND46122,IND,46122,BULANDSHAHR,190146.0,113.28,41.68,41.68,1.55,22.18,23.86,-0.7299999999999969,28.41132833,77.86132337,1678.5487288135594
13379,CHN46166,CHN,46166,GAOTANGLING,105379.2,47.765,38.62,38.62,-1.26,26.261,25.720999999999997,0.48999999999999844,28.36299534,112.822323,2766.7284277395447
13380,MEX46171,MEX,46171,DELICIAS,134760.0,518.33,46.46,46.46,-1.7769999999999997,19.29,19.58,-0.28999999999999915,28.2053591,-105.439048,259.98881021742903
13386,CHN46183,CHN,46183,GUIXI,297450.0,285.83,41.64,41.64,1.42,26.261,25.72,1.2100000000000009,28.27804003,117.1425814,1040.6535353181962
13389,CHN46191,CHN,46191,JISHOU,165059.0,92.23,40.45,40.45,1.73,24.06,23.39,0.6699999999999982,28.30278791,109.7295653,1789.6454515884202
13392,CHN46195,CHN,46195,CHANGSHA,2067882.5999999978,667.48,40.73,40.73,0.42,26.261,25.720999999999997,1.3099999999999987,28.19019062,113.0020769,3725.9363576436745
13393,PAK46197,PAK,46197,JACOBABAD,146962.0,114.17,42.13,42.13,-0.31,24.8,24.94,-0.14000000000000057,28.28815906,68.45327217,1287.2208110712095
13401,CHN46211,CHN,46211,FENGCHENG,320548.0,196.87,42.05,42.05,2.47,25.95,25.49,0.46000000000000085,28.23102038,115.7546285,1628.2216691217554
13408,IND46228,IND,46228,KHURJA,109120.0,74.12,43.54,43.54,0.62,24.75,23.15,1.6000000000000014,28.25534632,77.86181,1472.2072315164596
13418,NPL46247,NPL,46247,POKHARA,148763.0,130.89,33.12,33.12,2.94,10.75,10.299000000000001,-0.7299999999999969,28.21475528,83.99061927,1136.54977461991
13427,ESP46271,ESP,46271,LASPALMAS,674713.0,1137.42,42.38,42.38,-0.41,17.28,18.25,-0.7299999999999969,27.95236884,-15.5533782,593.1960049937578
13432,CHN46290,CHN,46290,HECHENG,214042.0,117.83,37.54,37.54,1.67,21.9,21.89,0.00999999999999801,28.15722662,120.3810591,1816.5322922854962
13433,USA46294,USA,46294,CORPUSCHRISTI,345335.0,2138.968,43.56,43.56,-1.73,23.83,23.26,0.5699999999999967,27.8409807,-97.32627212,148.16093975913952
13435,CHN46297,CHN,46297,LIUYANG,286516.0,54.51,40.84,40.84,2.55,25.6,24.24,1.360000000000003,28.15021296,113.63147,5256.20986974867
13438,CHN46313,CHN,46313,WENZHOU,2067882.5999999978,1435.86,39.43,39.43,3.35,23.24,22.37,0.8699999999999974,27.84224242,120.6770921,2324.292758346914
13449,CHN46337,CHN,46337,ZHANGSHU,140962.0,103.27,39.77,39.77,0.47,25.98,25.46,0.5199999999999996,28.0731182,115.5591381,1364.9849908008134
13450,IND46341,IND,46341,BIKANER,516481.0,328.2,50.34,50.34,-0.91,26.1,25.720999999999997,0.21000000000000085,28.02318247,73.31722443,1573.677635588056
13461,IND46361,IND,46361,BUDAUN,194110.0,147.8,40.0,40.0,1.18,25.23,23.04,1.7710000000000001,28.02641833,79.09894181,1313.3288227334235
13462,MEX46366,MEX,46366,GUAYMAS,138559.0,423.34,47.5,47.5,2.81,25.44,25.0,0.4400000000000013,26.70102865,-108.0370246,327.2995700855105
13465,IND46375,IND,46375,ALIGARH,671450.0,284.48,43.74,43.74,-0.95,24.24,24.88,-0.6400000000000006,27.93116271,78.09733382,2360.2713723284587
13469,PAK46384,PAK,46384,SHIKARPUR,139900.0,141.05,43.47,43.47,1.89,25.44,25.7,-0.259999999999998,27.96695035,68.66602916,991.8468628146047
13470,CHN46386,CHN,46386,FUZHOU,353211.0,135.3,40.26,40.26,0.15,26.261,25.34,1.1900000000000013,27.98017239,116.3371733,2610.5764966740576
13472,IND46397,IND,46397,LAKHIMPUR,140374.0,135.01,39.62,39.62,1.56,24.13,24.02,0.10999999999999943,27.94826739,80.79409083,1039.7303903414563
13474,MEX46402,MEX,46402,SABINAS,172594.0,588.86,51.06699999999999,51.06699999999999,1.48,24.08,23.95,0.129999999999999,27.89850326,-101.285582,293.0985293618177
13477,CHN46408,CHN,46408,XICHANG,245848.0,258.84,33.09,33.09,3.52,18.18,13.4,1.7710000000000001,27.88073907,102.2348966,949.8068304744245
13482,CHN46427,CHN,46427,ZHUZHOU,1646566.0,563.26,41.64,41.64,2.15,26.261,25.720999999999997,0.9199999999999982,27.86049303,113.0432376,2923.278770017399
13489,IND46450,IND,46450,SHAHJAHANPUR,300367.0,240.62,40.27,40.27,1.32,26.12,25.720999999999997,0.33000000000000185,27.86530028,79.90523479,1248.3043803507605
13494,CHN46458,CHN,46458,LUFENG,107468.0,47.765,43.26,43.26,2.7,24.7,24.18,0.5199999999999996,27.91121587,110.5928642,4569.21768707483
13500,CHN46481,CHN,46481,RENHUAI,114304.0,85.79,40.53,40.53,3.05,23.93,21.76,1.7710000000000001,27.84918507,106.387561,1332.3697400629444
13506,CHN46503,CHN,46503,XINYU,369361.0,178.48,41.64,41.64,3.18,26.261,25.52,1.129999999999999,27.80538136,114.9265302,2069.481174361273
13511,IND46513,IND,46513,KASGANJ,105379.2,75.19,41.45,41.45,-0.26,26.22,25.59,0.629999999999999,27.81173432,78.65440888,1345.112381965687
13512,CHN46514,CHN,46514,LOUDI,273794.0,232.53,41.41,41.41,0.85,26.261,25.720999999999997,0.6499999999999986,27.74768756,111.9632523,1177.4566722573431
13513,CHN46515,CHN,46515,YICHUN,224998.0,111.65,42.11,42.11,2.89,25.74,24.4,1.3399999999999999,27.80120632,114.3927029,2015.208240035826
13523,PAK46544,PAK,46544,SUKKUR,505492.0,503.66,41.96,41.96,-0.92,25.76,25.32,0.4400000000000013,27.64703542,68.8282852,1003.637374419251
13525,NPL46546,NPL,46546,KATHMANDU,951295.0,456.92,29.94,29.94,2.59,10.75,10.299000000000001,1.7710000000000001,27.69370801,85.35935668,2081.972774227436
13526,CHN46547,CHN,46547,ZUNYI,555159.0,254.72,38.43,38.43,1.46,21.0,20.7,0.3000000000000007,27.68106228,106.9279109,2179.4872801507536
13527,CHN46548,CHN,46548,LENGSHUIJIANG,160665.0,145.05,41.29,41.29,1.18,25.07,24.45,0.620000000000001,27.69270024,111.4553976,1107.6525336091001
13530,CHN46551,CHN,46551,WUYISHAN,105379.2,152.02,39.95,39.95,4.08,22.66,21.89,0.7699999999999996,27.71866225,118.0155304,661.6366267596369
13535,CHN46571,CHN,46571,SHANGMEI,178692.0,47.765,41.76,41.76,0.47,25.96,24.87,1.0899999999999999,27.73995693,111.3051364,4002.060470324748
13536,CHN46572,CHN,46572,XIANGXIANG,156056.0,64.6,40.56,40.56,2.3,26.261,25.720999999999997,0.629999999999999,27.73586749,112.5197435,2415.7275541795666
13539,CHN46580,CHN,46580,TONGREN,150429.0,59.28,41.27,41.27,2.44,22.86,22.12,0.7399999999999984,27.72244369,109.1929372,2537.6012145748987
13541,IND46589,IND,46589,SUJANGARH,138505.0,169.57,48.79,48.79,-1.1,23.84,23.75,0.08999999999999986,27.67175952,74.43890966,816.8013209883824
13549,USA46605,USA,46605,LAREDO,187519.0,874.96,51.06,51.06,-0.75,24.12,23.95,0.1700000000000017,27.52963157,-99.44057058,214.31722593032825
13550,MEX46605,MEX,46605,NUEVOLAREDO,308828.0,432.18,51.06699999999999,51.06699999999999,0.81,24.5,24.99,-0.48999999999999844,27.4557117,-99.57520188,714.5818871766394
13552,CHN46608,CHN,46608,LIANYUAN,257929.0,48.66,43.39,43.39,1.83,26.11,25.16,0.9499999999999993,27.69668268,111.668477,5300.637073571723
13554,SAU46621,SAU,46621,HAIL,226889.0,775.27,51.06699999999999,51.06699999999999,0.43,23.4,21.85,1.5499999999999972,27.50849828,41.69371198,292.65804171449946
13556,CHN46626,CHN,46626,LILING,236428.0,74.53,41.87,41.87,2.63,26.261,25.07,1.3099999999999987,27.66861069,113.5085763,3172.25278411378
13558,IND46641,IND,46641,SIKAR,180866.0,160.53,38.61,38.61,-0.82,24.36,24.05,0.3099999999999987,27.61721329,75.15506545,1126.6803712701676
13561,CHN46646,CHN,46646,PINGXIANG,640669.0,317.98,40.53,40.53,2.23,25.62,24.4,1.2200000000000024,27.63238629,113.8611921,2014.8091074910371
13565,CHN46657,CHN,46657,SHUITOU,124476.0,47.765,38.48,38.48,2.47,22.39,22.44,-0.05000000000000071,27.63466228,120.324655,3273.1001840652116
13566,MEX46659,MEX,46659,CAJEME,705311.0,869.95,51.06699999999999,51.06699999999999,1.71,24.6,24.57,0.030000000000001137,27.47571563,-109.9661448,810.7488936145755
13569,IND46668,IND,46668,HATHRAS,131852.0,80.66,43.97,43.97,-0.95,25.73,25.63,0.10000000000000142,27.60024992,78.05682963,1634.6640218199852
13575,IND46686,IND,46686,ALWAR,253719.0,223.06,38.96,38.96,0.51,25.19,24.62,0.5700000000000003,27.54567802,76.64798573,1137.4473235900655
13576,IND46687,IND,46687,BAHRAICH,164745.0,94.37,40.23,40.23,1.98,24.64,24.25,0.39000000000000057,27.58319145,81.60838944,1745.7348733707745
13578,PAK46693,PAK,46693,LARKANA,296363.0,138.54,41.51,41.51,-0.63,25.27,25.48,-0.21000000000000085,27.56287397,68.21821248,2139.187238342717
13579,IND46695,IND,46695,MATHURA,358863.0,347.38,46.32,46.32,1.43,25.83,25.720999999999997,0.06999999999999673,27.4750358,77.69214976,1033.0560193448098
13580,IND46696,IND,46696,ETAH,105379.2,101.24,42.56,42.56,0.48,26.21,25.720999999999997,0.05000000000000071,27.56577345,78.66487079,1025.4444883445278
13581,IND46697,IND,46697,SITAPUR,148523.0,137.01,40.92,40.92,0.93,26.14,25.48,0.6600000000000001,27.56065255,80.70693473,1084.030362747245
13583,CHN46703,CHN,46703,HUAIHUA,311720.0,156.05,41.43,41.43,4.06,25.2,23.83,1.370000000000001,27.55445503,109.9832617,1997.5648830503042
13597,IND46742,IND,46742,Dibrugarh,251995.0,1797.61,31.9,31.9,1.77,13.96,15.06,-0.7299999999999969,27.35408168,95.28944466,140.18335456522829
13606,CHN46772,CHN,46772,YONGFENG,192833.0,47.765,39.37,39.37,0.17,26.261,25.720999999999997,0.759999999999998,27.46263524,112.1975671,5886.2332112332115
13614,IND46807,IND,46807,HARDOI,109828.0,102.15,42.41,42.41,1.74,24.67,24.11,0.5600000000000023,27.40175888,80.13985292,1075.1639745472344
13617,IND46822,IND,46822,FARRUKHABADCUMFATEHGARH,222162.0,143.12,43.94,43.94,1.24,26.261,25.55,0.7199999999999989,27.3813024,79.60983587,1552.2778088317496
13618,IRN46827,IRN,46827,BANDARABBAS,294499.0,907.02,49.51,49.51,0.5,26.261,25.720999999999997,0.48999999999999844,27.25903935,56.24567469,324.68854049524816
13626,CHN46846,CHN,46846,SHAOWU,170547.0,138.82,37.13,37.13,2.3,22.77,22.02,0.75,27.33595124,117.5172508,1228.5477596888056
13628,CHN46854,CHN,46854,ZHAOTONG,191042.0,106.79,33.4,33.4,2.04,16.41,14.33,1.7710000000000001,27.33050765,103.7220132,1788.9502762430939
13630,CHN46859,CHN,46859,JIANYANG,156420.0,90.0,38.93,38.93,2.32,23.96,22.99,0.9700000000000024,27.3360631,118.1266127,1738.0
13631,CHN46866,CHN,46866,FUDING,235806.0,72.13,39.44,39.44,2.89,21.66,21.94,-0.28000000000000114,27.32344753,120.2207423,3269.1806460557327
13639,CHN46884,CHN,46884,BIJIE,273424.0,48.06,33.5,33.5,-0.16,19.0,17.88,1.120000000000001,27.31071259,105.298468,5689.221806075739
13640,CHN46886,CHN,46886,SHAOYANG,539744.0,159.52,40.58,40.58,0.41,25.39,24.0,1.3900000000000006,27.2628285,111.4780391,3383.5506519558676
13643,IND46904,IND,46904,BHARATPUR,199329.0,178.65,47.51,47.51,-0.69,25.58,24.7,0.879999999999999,27.22889114,77.50454898,1115.7514693534845
13651,CHN46920,CHN,46920,LIANGSHI,221814.0,74.8,38.37,38.37,-1.77,24.95,24.11,0.8399999999999999,27.26061787,111.7103625,2965.427807486631
13654,BHR46935,BHR,46935,ALMANAMAH,375025.0,585.58,49.47,49.47,4.17,26.21,25.720999999999997,-0.7199999999999989,26.07427104,50.55128854,640.4334164418183
13655,SAU46935,SAU,46935,ADDAMMAM,1594212.0,2138.968,51.06699999999999,51.06699999999999,0.62,25.06,23.93,1.129999999999999,26.59416081,49.88853961,608.5614817303141
13656,IND46937,IND,46937,AGRA,1231627.0,380.83,40.32,40.32,-1.7769999999999997,25.03,24.3,0.7300000000000004,27.19028396,78.00099111,3234.05981671612
13662,IND46947,IND,46947,FIROZABAD,414887.0,374.35,36.81,36.81,-1.7769999999999997,26.04,25.63,0.41000000000000014,27.15691035,78.42009094,1108.2863630292507
13674,MAR46983,MAR,46983,LAAYOUNE,172476.0,145.16,41.79,41.79,0.89,15.87,15.84,0.02999999999999936,27.15616187,-13.18869083,1188.178561587214
13679,IND46998,IND,46998,GONDA,119199.0,116.14,39.0,39.0,1.39,25.31,23.0,1.7710000000000001,27.14254374,81.96868398,1026.338901325986
13682,NPL47000,NPL,47000,BIRGANJ,138485.0,254.91,34.62,34.62,-0.04,21.53,20.69,0.8399999999999999,27.0607689,84.94617553,543.2701737868267
13691,CHN47028,CHN,47028,JIAN,318321.0,171.52,40.32,40.32,0.71,26.261,25.38,1.5199999999999996,27.09614439,114.9785954,1855.8826958955224
13693,MEX47033,MEX,47033,NAVAJOA,151109.0,617.55,50.8,50.8,0.14,24.95,25.0,-0.05000000000000071,26.97186403,-109.5463016,244.6911181280868
13699,CHN47046,CHN,47046,FUAN,228294.0,79.5,38.37,38.37,1.44,22.76,21.42,1.3399999999999999,27.09568113,119.64518,2871.622641509434
13701,CHN47052,CHN,47052,HONGJIANG,168983.0,47.765,38.13,38.13,2.43,23.96,23.56,0.40000000000000213,27.10979841,110.009837,10052.528256989888
13704,MEX47068,MEX,47068,MONCLOVA,313708.0,754.77,50.53,50.53,-0.09,23.32,22.75,0.5700000000000003,26.93459181,-101.4399965,415.6339017184043
13715,IND47089,IND,47089,JAIPUR,2067882.5999999978,900.48,46.78,46.78,-0.38,24.14,23.68,0.46000000000000085,26.90158348,75.78450012,2540.158582089552
13719,CHN47095,CHN,47095,DONGKOU,124888.0,47.765,38.18,38.18,0.5,22.18,22.2,-0.019999999999999574,27.0653656,110.5806052,7099.943149516771
13720,CHN47096,CHN,47096,JIANOU,155062.0,86.42,39.27,39.27,2.0,23.92,23.37,0.5500000000000007,27.0458665,118.3238452,1794.2837306179124
13724,IND47113,IND,47113,DARJILING,105379.2,47.765,28.24,28.24,-1.7769999999999997,16.22,17.4,-0.7299999999999969,27.04126021,88.26812611,3978.9615384615386
13730,IND47137,IND,47137,LUCKNOW,2067882.5999999978,849.42,42.32,42.32,1.78,26.2,25.720999999999997,0.41000000000000014,26.8697947,80.98062946,2673.1899413717597
13737,CHN47167,CHN,47167,XIDU,143772.0,48.98,40.3,40.3,-0.12,26.261,25.67,1.259999999999998,26.96816703,112.382019,2935.3205389955087
13739,CHN47177,CHN,47177,HENGYANG,928370.0,338.77,40.09,40.09,0.31,26.261,25.53,1.2399999999999984,26.89434565,112.6277604,2740.413850104791
13754,CHN47217,CHN,47217,SONGCHENG,122235.0,55.7,37.59,37.59,2.68,23.21,21.64,1.5700000000000003,26.8937596,120.0062802,2194.524236983842
13770,CHN47252,CHN,47252,CAOHAI,108898.0,47.765,28.56,28.56,-1.63,10.75,12.18,-0.7299999999999969,26.86923911,104.295821,5469.512807634354
13779,IND47276,IND,47276,BASTI,105379.2,105.76,42.63,42.63,0.09,24.54,25.11,-0.5700000000000003,26.80413299,82.7495051,991.3010590015128
13780,IND47277,IND,47277,GORAKHPUR,611506.0,252.79,40.5,40.5,-1.7769999999999997,25.49,24.06,1.4299999999999997,26.77021169,83.38859837,2419.0276514102616
13783,USA47281,USA,47281,CAPECORAL,548708.0,2138.968,35.58,35.58,1.81,23.39,22.88,0.5100000000000016,26.42995512,-81.81399556,173.33569203747814
13784,IND47283,IND,47283,FAIZABAD,189639.0,291.87,36.44,36.44,-1.66,23.28,22.56,0.7200000000000024,26.75699519,82.13987087,649.7378970089424
13786,IND47290,IND,47290,ETAWAH,200480.0,130.57,46.33,46.33,2.38,25.94,25.720999999999997,-0.05999999999999872,26.77622315,79.04351492,1535.4216129279314
13787,IND47291,IND,47291,BETTIAH,114043.0,47.765,37.22,37.22,2.28,26.261,25.720999999999997,0.9699999999999989,26.79866143,84.51623829,2480.274032187908
13793,CHN47311,CHN,47311,HONGQIAO,167478.0,47.765,38.68,38.68,-1.15,25.77,25.19,0.5799999999999983,26.78702785,112.1232256,4201.655795283492
13796,IND47317,IND,47317,SILIGURI,637084.0,360.44,31.85,31.85,1.4,14.55,15.13,-0.5800000000000001,26.72609167,88.40170908,1767.517478637221
13805,JPN47334,JPN,47334,NAHA,981577.0,987.23,34.22,34.22,4.17,23.14,22.53,0.6099999999999994,26.44370737,127.8876218,994.2738774145843
13808,PAK47347,PAK,47347,DADU,105379.2,125.78,50.11,50.11,-0.04,26.261,25.720999999999997,0.26000000000000156,26.71811328,67.77839431,836.9693114962633
13812,CHN47360,CHN,47360,LIUPANSHUI,371904.0,396.16,30.47,30.47,1.37,15.89,15.05,0.8399999999999999,26.59785762,104.9092264,938.7722132471728
13818,CHN47367,CHN,47367,WUGANG,121698.0,47.765,40.48,40.48,1.65,23.62,22.53,1.0899999999999999,26.72816149,110.6373225,3173.3507170795306
13822,CHN47373,CHN,47373,GUIYANG,1894344.0,683.5,36.17,36.17,1.64,19.56,18.5,1.0599999999999987,26.56622746,106.7027599,2771.534747622531
13827,CHN47383,CHN,47383,NINGDE,188808.0,83.8,37.49,37.49,2.72,22.57,21.42,1.1499999999999986,26.66723721,119.5313627,2253.078758949881
13828,CHN47389,CHN,47389,FUQUAN,115166.0,47.765,35.89,35.89,2.14,19.77,19.59,0.17999999999999972,26.69552173,107.507148,3849.1310160427806
13832,CHN47399,CHN,47399,NANPING,331631.0,202.63,37.46,37.46,2.88,22.83,22.12,0.7099999999999973,26.63382002,118.1713578,1636.6332724670583
13837,CHN47414,CHN,47414,PANZHIHUA,621650.0,1158.73,34.39,34.39,2.98,18.24,16.14,1.7710000000000001,26.58094829,101.5625995,536.4925392455533
13841,NPL47418,NPL,47418,BIRATNAGAR,201984.0,308.19,31.52,31.52,-1.01,26.261,25.09,1.4299999999999997,26.52949399,87.28108441,655.3879100554852
13851,CHN47450,CHN,47450,QINGZHEN,194290.0,172.97,35.02,35.02,1.3,18.17,18.34,-0.16999999999999815,26.56160296,106.444227,1123.2583685032087
13852,IND47452,IND,47452,KISHANGARH,112173.0,140.51,49.91,49.91,-0.51,23.54,23.6,-0.060000000000002274,26.58705408,74.86362829,798.3275211728703
13854,IND47457,IND,47457,KANPUR,2067882.5999999978,842.29,40.38,40.38,-1.7769999999999997,24.57,23.76,0.8099999999999987,26.47312675,80.29782385,3214.9425969677905
13855,CHN47458,CHN,47458,KAILI,213868.0,102.12,37.66,37.66,3.34,21.76,20.84,0.9200000000000017,26.59196383,107.9753955,2094.2812377594987
13862,IND47472,IND,47472,BHIND,148669.0,91.39,47.07,47.07,-0.05,24.46,25.43,-0.7299999999999969,26.56766074,78.79512282,1626.7534741218951
13866,CHN47479,CHN,47479,SONGJI,105379.2,56.53,37.83,37.83,2.13,22.19,21.06,1.1300000000000026,26.58274119,118.7477038,1788.2540244118168
13881,SAU47523,SAU,47523,BURAIDAH,509093.0,2138.968,51.06699999999999,51.06699999999999,-0.16,22.13,21.1,1.0299999999999976,26.14167561,43.85451303,163.64656228201858
13885,IND47532,IND,47532,AJMER,490660.0,340.53,47.5,47.5,-1.7769999999999997,24.07,23.47,0.6000000000000014,26.46045915,74.64140233,1440.8715825331103
